timeindex,profile_heat,profile_hotwater,profile_load,profile_STH_load
2023-01-02T10:22:00Z,3.74432584284178e-06,0.0,4.37805965532282e-07,0.0
2023-01-02T10:23:00Z,3.74432584284178e-06,0.0,4.37873272196163e-07,0.0
2023-01-02T10:24:00Z,3.74432584284178e-06,0.0,4.3746943221288e-07,0.0
2023-01-02T10:25:00Z,3.74432584284178e-06,0.0,1.66135426756984e-06,0.0
2023-01-02T10:26:00Z,3.74432584284178e-06,0.0,1.09069580345117e-06,0.0
2023-01-02T10:27:00Z,3.74432584284178e-06,0.0,1.07476366475586e-06,0.0
2023-01-02T10:28:00Z,3.74432584284178e-06,0.0,1.06105047478591e-06,0.0
2023-01-02T10:29:00Z,3.74432584284178e-06,0.0,1.05470193655409e-06,0.0
2023-01-02T10:30:00Z,3.74432584284178e-06,0.0,1.04624735109763e-06,0.0
2023-01-02T10:31:00Z,3.74432584284178e-06,0.0,1.03835075959656e-06,0.0
2023-01-02T10:32:00Z,3.74432584284178e-06,0.0,1.02490462509942e-06,0.0
2023-01-02T10:33:00Z,3.74432584284178e-06,0.0,1.02125920933635e-06,0.0
2023-01-02T10:34:00Z,3.74432584284178e-06,0.0,1.01707099789683e-06,0.0
2023-01-02T10:35:00Z,3.74432584284178e-06,0.0,1.00856864642084e-06,0.0
2023-01-02T10:36:00Z,3.74432584284178e-06,0.0,9.99367174113574e-07,0.0
2023-01-02T10:37:00Z,3.74432584284178e-06,0.0,9.91605195940269e-07,0.0
2023-01-02T10:38:00Z,3.74432584284178e-06,0.0,2.04992866524767e-06,0.0
2023-01-02T10:39:00Z,3.74432584284178e-06,0.0,2.04915138183898e-06,0.0
2023-01-02T10:40:00Z,3.74432584284178e-06,0.0,1.96917586687012e-06,0.0
2023-01-02T10:41:00Z,3.74432584284178e-06,0.0,1.42465627134681e-06,0.0
2023-01-02T10:42:00Z,3.74432584284178e-06,0.0,1.4233101380692e-06,0.0
2023-01-02T10:43:00Z,3.74432584284178e-06,0.0,1.41927173823637e-06,0.0
2023-01-02T10:44:00Z,3.74432584284178e-06,0.0,1.41530064506743e-06,0.0
2023-01-02T10:45:00Z,3.74432584284178e-06,0.0,1.41415643178146e-06,0.0
2023-01-02T10:46:00Z,3.74432584284178e-06,0.0,1.39840667243345e-06,0.0
2023-01-02T10:47:00Z,3.74432584284178e-06,0.0,1.38905104615407e-06,0.0
2023-01-02T10:48:00Z,3.74432584284178e-06,0.0,1.37478203341143e-06,0.0
2023-01-02T10:49:00Z,3.74432584284178e-06,0.0,1.36616678043473e-06,0.0
2023-01-02T10:50:00Z,3.74432584284178e-06,0.0,6.87446381864711e-07,0.0
2023-01-02T10:51:00Z,3.74432584284178e-06,0.0,4.38748258826608e-07,0.0
2023-01-02T10:52:00Z,3.74432584284178e-06,0.0,4.3571945895199e-07,0.0
2023-01-02T10:53:00Z,3.74432584284178e-06,0.0,4.37873272196163e-07,0.0
2023-01-02T10:54:00Z,3.74432584284178e-06,0.0,4.37065592229598e-07,0.0
